"filename", "language", "XML", "TypeScript", "TypeScript JSX", "JSON", "JSON with Comments", "JavaScript", "Markdown", "Shell Script", "HTML", "YAML", "Docker", "CSS", "Log", "Properties", "comment", "blank", "total"
"/Users/vajrap/workspace/MyProject/DATABASE_CONNECTION_INFO.md", "Markdown", 0, 0, 0, 0, 0, 0, -45, 0, 0, 0, 0, 0, 0, 0, 0, -16, -61
"/Users/vajrap/workspace/MyProject/Doc/Monster.md", "Markdown", 0, 0, 0, 0, 0, 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, -39, -123
"/Users/vajrap/workspace/MyProject/Doc/battle-system-skill-design.md", "Markdown", 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -5, -30
"/Users/vajrap/workspace/MyProject/Doc/project.markdown", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/Users/vajrap/workspace/MyProject/Doc/quest-system-design.md", "Markdown", 0, 0, 0, 0, 0, 0, -648, 0, 0, 0, 0, 0, 0, 0, 0, -159, -807
"/Users/vajrap/workspace/MyProject/Doc/server-lazy-kanban.md", "Markdown", 0, 0, 0, 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, -16, -67
"/Users/vajrap/workspace/MyProject/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, -4, -9
"/Users/vajrap/workspace/MyProject/GAME_READINESS_CHECKLIST.md", "Markdown", 0, 0, 0, 0, 0, 0, -221, 0, 0, 0, 0, 0, 0, 0, 0, -71, -292
"/Users/vajrap/workspace/MyProject/SYSTEM_ARCHITECTURE.md", "Markdown", 0, 0, 0, 0, 0, 0, -1465, 0, 0, 0, 0, 0, 0, 0, 0, -454, -1919
"/Users/vajrap/workspace/MyProject/Server/Common/Text/TextEnum.ts", "TypeScript", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"/Users/vajrap/workspace/MyProject/Server/README.md", "Markdown", 0, 0, 0, 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, -19, -55
"/Users/vajrap/workspace/MyProject/Server/SKILL_DESCRIPTION_STANDARD.md", "Markdown", 0, 0, 0, 0, 0, 0, -527, 0, 0, 0, 0, 0, 0, 0, 0, -123, -650
"/Users/vajrap/workspace/MyProject/Server/Tests/API/actions.test.ts", "TypeScript", 0, -645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, -128, -825
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Battle/README.md", "Markdown", 0, 0, 0, 0, 0, 0, -91, 0, 0, 0, 0, 0, 0, 0, 0, -32, -123
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Battle/damageResolution.test.ts", "TypeScript", 0, -548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -117, -100, -765
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Battle/dropProcess.test.ts", "TypeScript", 0, -252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -87, -403
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Battle/getTarget.test.ts", "TypeScript", 0, -343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -68, -419
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Character/Character.test.ts", "TypeScript", 0, -399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -66, -474
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Character/Subclass/Alignment/CharacterAlighment.test.ts", "TypeScript", 0, -319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -344
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Character/Subclass/Stats/CharacterAttributes.test.ts", "TypeScript", 0, -419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -97, -535
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Character/Subclass/Stats/train.test.ts", "TypeScript", 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -49
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Character/Subclass/Title/title.test.ts", "TypeScript", 0, -101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -118
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Character/Subclass/Vitals/CharacterVitals.test.ts", "TypeScript", 0, -499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -145, -671
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Location/Location.refillResources.test.ts", "TypeScript", 0, -1416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -131, -1575
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Location/LocationGraph.test.ts", "TypeScript", 0, -111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -30, -153
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Market/MarketPrice.test.ts", "TypeScript", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -42
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Market/PriceModifiers.test.ts", "TypeScript", 0, -222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -74, -369
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Market/ResourceProductionTracker.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -469, -96, -565
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/News/NewsArchive.test.ts", "TypeScript", 0, -403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -83, -518
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Skill/learnSkill.test.ts", "TypeScript", 0, -356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -11, -368
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Weather/WeatherCard.test.ts", "TypeScript", 0, -285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -62, -355
"/Users/vajrap/workspace/MyProject/Server/Tests/Entity/Weather/getRandomWeatherDeviant.test.ts", "TypeScript", 0, -136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -41, -209
"/Users/vajrap/workspace/MyProject/Server/Tests/Event/craftArmor.test.ts", "TypeScript", 0, -132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -29, -171
"/Users/vajrap/workspace/MyProject/Server/Tests/Event/craftWeapon.test.ts", "TypeScript", 0, -141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -28, -181
"/Users/vajrap/workspace/MyProject/Server/Tests/Game/GameLoop.test.ts", "TypeScript", 0, -112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -142
"/Users/vajrap/workspace/MyProject/Server/Tests/Helper/Character.ts", "TypeScript", 0, -198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -16, -228
"/Users/vajrap/workspace/MyProject/Server/Tests/Services/CharacterService.pure.test.ts", "TypeScript", 0, -331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -75, -430
"/Users/vajrap/workspace/MyProject/Server/Tests/Utils/Dice.test.ts", "TypeScript", 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -62
"/Users/vajrap/workspace/MyProject/Server/Tests/Utils/isBodyValid.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -9, -41
"/Users/vajrap/workspace/MyProject/Server/Tests/Utils/statMod.test.ts", "TypeScript", 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -44
"/Users/vajrap/workspace/MyProject/Server/Tests/playGround.ts", "TypeScript", 0, -402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -56, -502
"/Users/vajrap/workspace/MyProject/Server/bun.lock", "JSON with Comments", 0, 0, 0, 0, -591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -555, -1146
"/Users/vajrap/workspace/MyProject/Server/drizzle.config.ts", "TypeScript", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15
"/Users/vajrap/workspace/MyProject/Server/jest.config.js", "JavaScript", 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"/Users/vajrap/workspace/MyProject/Server/package-lock.json", "JSON", 0, 0, 0, -9418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9419
"/Users/vajrap/workspace/MyProject/Server/package.json", "JSON", 0, 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -57
"/Users/vajrap/workspace/MyProject/Server/scripts/db-management.ts", "TypeScript", 0, -353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -59, -432
"/Users/vajrap/workspace/MyProject/Server/scripts/extract-l10n.ts", "TypeScript", 0, -438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91, -81, -610
"/Users/vajrap/workspace/MyProject/Server/scripts/game-loop.ts", "TypeScript", 0, -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -122
"/Users/vajrap/workspace/MyProject/Server/scripts/migrate.ts", "TypeScript", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8, -35
"/Users/vajrap/workspace/MyProject/Server/scripts/test-db.ts", "TypeScript", 0, -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -14, -67
"/Users/vajrap/workspace/MyProject/Server/scripts/test-endpoints.ts", "TypeScript", 0, -155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -33, -203
"/Users/vajrap/workspace/MyProject/Server/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -37
"/Users/vajrap/workspace/MyProject/docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, 0, 0, 0, 0, -27, -7, -67
"/Users/vajrap/workspace/MyProject/loki-config.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, 0, -9, -56
"/Users/vajrap/workspace/MyProject/promtail-config.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, 0, 0, 0, 0, -5, -5, -49
"/Users/vajrap/workspace/MyProject/settings.json", "JSON with Comments", 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5
"/Users/vajrap/workspace/MyProject/start-dev.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, -153, 0, 0, 0, 0, 0, 0, -24, -34, -211
"Total", "-", -37, -18157, -8569, -18785, -1482, -485309, -4711, -153, -311, -119, -5, -284, -2003, -22, -54136, -11913, -605996
